"Occupation Code","Occupational Title","subtot","Occupation Group","2018 Employment","2028 Employment","Numeric Change","Percent Change","Labor Force Exits","Occupational Transfers","Total Separations","Percent Labor Force Exits","Percent Occupational Transfers","Occupational Openings","10th Percentile","25th Percentile","Median","75th Percentile","90th Percentile","Education","Work Experience"
"519194","Etchers and Engravers","5","Production","10.500000","10.600000",".100000","1.3000",".500000",".700000","1.200000","41.700000000000000000","58.300000000000000000","1.300000","20620","24250","30620","40280","52660","High school diploma or equivalent","None"
"519195","Molders, Shapers, and Casters, Except Metal and Pl","5","Production","46.800000","47.700000",".900000","1.9000","1.900000","3.400000","5.300000","35.800000000000000000","64.200000000000000000","5.300000","24280","28080","34030","41500","51920","High school diploma or equivalent","None"
"519196","Paper Goods Machine Setters, Operators, and Tender","5","Production","98.900000","89.400000","-9.500000","-9.6000","2.900000","7.300000","10.200000","28.400000000000000000","71.600000000000000000","9.300000","25000","30530","39210","49460","61430","High school diploma or equivalent","None"
"519197","Tire Builders","5","Production","24.400000","22.200000","-2.200000","-9.2000",".500000","1.900000","2.400000","20.800000000000000000","79.200000000000000000","2.200000","28440","34760","46010","56230","61470","High school diploma or equivalent","None"
"519198","Helpers--Production Workers","5","Production","354.600000","385.800000","31.200000","8.8000","19.700000","34.900000","54.600000","36.100000000000000000","63.900000000000000000","57.700000","20590","24120","29100","36030","42600","High school diploma or equivalent","None"
"519199","Production Workers, All Other","5","Production","244.700000","249.900000","5.300000","2.2000","9.300000","19.400000","28.700000","32.400000000000000000","67.600000000000000000","29.100000","20320","24120","29800","39330","52820","High school diploma or equivalent","None"
"530000","Transportation and Material Moving Occupations","2","Transportation/Material Moving","10841.000000","11324.100000","483.100000","4.5000","507.800000","879.400000","1387.200000","36.600000000000000000","63.400000000000000000","1435.600000","21240","25220","32440","44610","60830","N/A","N/A"
"531000","Supervisors of Transportation and Material Moving","3","Transportation/Material Moving","425.200000","447.800000","22.600000","5.3000","13.900000","32.700000","46.600000","29.800000000000000000","70.200000000000000000","48.900000","33580","41080","55040","70870","87220","N/A","N/A"
"531011","Aircraft Cargo Handling Supervisors","5","Transportation/Material Moving","9.100000","9.500000",".400000","4.7000",".300000",".700000","1.000000","30.000000000000000000","70.000000000000000000","1.000000","","","","","","High school diploma or equivalent","Less than 5 years"
"531048","First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","5","Transportation/Material Moving","416.200000","438.300000","22.200000","5.3000","13.600000","32.000000","45.600000","29.800000000000000000","70.200000000000000000","47.800000","","","","","","High school diploma or equivalent","Less than 5 years"
"532000","Air Transportation Workers","3","Transportation/Material Moving","278.000000","298.000000","20.000000","7.2000","11.000000","19.400000","30.400000","36.200000000000000000","63.800000000000000000","32.400000","35630","54420","75760","127330","","N/A","N/A"
"532010","Aircraft Pilots and Flight Engineers","3","Transportation/Material Moving","124.300000","131.200000","7.000000","5.6000","3.600000","9.400000","13.000000","27.700000000000000000","72.300000000000000000","13.700000","59130","83880","121430","","","N/A","N/A"
"532011","Airline Pilots, Copilots, and Flight Engineers","5","Transportation/Material Moving","83.600000","87.400000","3.900000","4.6000","2.400000","6.300000","8.700000","27.600000000000000000","72.400000000000000000","9.100000","74100","99090","147220","","","Bachelor's degree","Less than 5 years"
"532012","Commercial Pilots","5","Transportation/Material Moving","40.700000","43.800000","3.100000","7.7000","1.200000","3.100000","4.300000","27.900000000000000000","72.100000000000000000","4.600000","45480","63040","86080","123070","179440","High school diploma or equivalent","None"
"532020","Air Traffic Controllers and Airfield Operations Sp","3","Transportation/Material Moving","34.500000","35.500000","1.100000","3.1000",".800000","2.400000","3.200000","25.000000000000000000","75.000000000000000000","3.400000","38480","62050","93190","141180","167170","N/A","N/A"
"532021","Air Traffic Controllers","5","Transportation/Material Moving","24.300000","24.600000",".300000","1.3000",".600000","1.700000","2.300000","26.100000000000000000","73.900000000000000000","2.300000","68330","85770","122990","151350","176320","Associate's degree","None"
"532022","Airfield Operations Specialists","5","Transportation/Material Moving","10.200000","10.900000",".700000","7.4000",".200000",".700000",".900000","22.200000000000000000","77.800000000000000000","1.100000","28500","37320","52650","71810","92290","High school diploma or equivalent","None"
"532031","Flight Attendants","5","Transportation/Material Moving","119.300000","131.200000","11.900000","10.0000","6.600000","7.600000","14.200000","46.500000000000000000","53.500000000000000000","15.300000","29270","41070","56640","67040","80940","High school diploma or equivalent","Less than 5 years"
"533000","Motor Vehicle Operators","3","Transportation/Material Moving","4536.000000","4777.200000","241.200000","5.3000","226.200000","313.800000","540.000000","41.900000000000000000","58.100000000000000000","564.100000","21400","28250","38550","50360","63440","N/A","N/A"
"533011","Ambulance Drivers and Attendants, Except Emergency","5","Transportation/Material Moving","15.600000","17.300000","1.700000","11.0000",".900000","1.600000","2.500000","36.000000000000000000","64.000000000000000000","2.700000","19460","22150","25890","32190","43570","High school diploma or equivalent","None"
"533020","Bus Drivers","3","Transportation/Material Moving","681.400000","714.200000","32.800000","4.8000","54.100000","33.900000","88.000000","61.500000000000000000","38.500000000000000000","91.300000","","","","","","N/A","N/A"
"533021","Bus Drivers, Transit and Intercity","5","Transportation/Material Moving","183.800000","195.100000","11.300000","6.1000","14.700000","9.200000","23.900000","61.500000000000000000","38.500000000000000000","25.000000","","","","","","High school diploma or equivalent","None"
"533022","Bus Drivers, School or Special Client","5","Transportation/Material Moving","497.500000","519.100000","21.600000","4.3000","39.400000","24.700000","64.100000","61.500000000000000000","38.500000000000000000","66.300000","","","","","","High school diploma or equivalent","None"
"533030","Driver/Sales Workers and Truck Drivers","3","Transportation/Material Moving","3407.900000","3537.700000","129.800000","3.8000","143.000000","251.900000","394.900000","36.200000000000000000","63.800000000000000000","407.800000","22140","29800","40310","51960","64980","N/A","N/A"
"533031","Driver/Sales Workers","5","Transportation/Material Moving","447.800000","434.100000","-13.700000","-3.0000","18.200000","32.000000","50.200000","36.300000000000000000","63.700000000000000000","48.800000","18060","20040","25860","37500","48970","High school diploma or equivalent","None"
"533032","Heavy and Tractor-Trailer Truck Drivers","5","Transportation/Material Moving","1958.800000","2058.500000","99.700000","5.1000","82.700000","145.700000","228.400000","36.200000000000000000","63.800000000000000000","238.400000","29130","36250","45260","55850","66840","Postsecondary nondegree award","None"
"533033","Light Truck or Delivery Services Drivers","5","Transportation/Material Moving","1001.300000","1045.100000","43.800000","4.4000","42.100000","74.200000","116.300000","36.200000000000000000","63.800000000000000000","120.700000","21060","25730","34730","47700","65400","High school diploma or equivalent","None"
"533041","Taxi Drivers and Chauffeurs","5","Transportation/Material Moving","370.400000","442.800000","72.400000","19.5000","21.800000","22.200000","44.000000","49.500000000000000000","50.500000000000000000","51.300000","","","","","","No formal educational credential","None"
"533099","Motor Vehicle Operators, All Other","5","Transportation/Material Moving","60.700000","65.200000","4.500000","7.4000","6.400000","4.200000","10.600000","60.400000000000000000","39.600000000000000000","11.000000","19990","24110","32910","48700","59800","No formal educational credential","None"
"534000","Rail Transportation Workers","3","Transportation/Material Moving","103.000000","102.000000","-1.000000","-1.0000","2.500000","7.200000","9.700000","25.800000000000000000","74.200000000000000000","9.600000","42950","53700","64890","81050","97790","N/A","N/A"
"534010","Locomotive Engineers and Operators","3","Transportation/Material Moving","38.200000","37.300000","-.900000","-2.4000","1.000000","2.500000","3.500000","28.600000000000000000","71.400000000000000000","3.400000","43220","54700","65040","86380","100260","N/A","N/A"
"534011","Locomotive Engineers","5","Transportation/Material Moving","32.200000","31.600000","-.600000","-1.8000",".900000","2.100000","3.000000","30.000000000000000000","70.000000000000000000","2.900000","47190","56950","67090","88530","101060","High school diploma or equivalent","Less than 5 years"
"534012","Locomotive Firers","5","Transportation/Material Moving",".500000",".200000","-.400000","-68.3000",".000000",".000000",".000000",".000000000000000000",".000000000000000000",".000000","","","","","","High school diploma or equivalent","None"
"534013","Rail Yard Engineers, Dinkey Operators, and Hostler","5","Transportation/Material Moving","5.500000","5.500000",".000000",".3000",".100000",".400000",".500000","20.000000000000000000","80.000000000000000000",".500000","33110","39110","49330","61670","79720","High school diploma or equivalent","None"
"534021","Railroad Brake, Signal, and Switch Operators","5","Transportation/Material Moving","13.400000","13.200000","-.100000","-.9000",".300000","1.000000","1.300000","23.100000000000000000","76.900000000000000000","1.200000","","","","","","High school diploma or equivalent","None"
"534031","Railroad Conductors and Yardmasters","5","Transportation/Material Moving","39.500000","39.000000","-.500000","-1.2000",".800000","2.900000","3.700000","21.600000000000000000","78.400000000000000000","3.700000","45850","55390","65990","80040","98110","High school diploma or equivalent","None"
